section,path,size_bytes,details,note
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-PCW%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-PCW%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-EnhancedStorage-EhStorClass%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-EnhancedStorage-EhStorClass%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-HelloForBusiness%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-HelloForBusiness%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Boot%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-Boot%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Cache%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-Cache%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-PnP%4Configuration.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-PnP%4Configuration.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Known Folders API Service.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-LiveId%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-LiveId%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-NCSI%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-NetworkProfile%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-PCI%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PCI%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Perflib%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Perflib%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4Admin.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Provisioning-Diagnostics-Provider%4Admin.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-PushNotification-Platform%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4AppDefaults.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4AppDefaults.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-SmartCard-DeviceEnum%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SmartCard-DeviceEnum%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-StorageVolume%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StorageVolume%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TaskScheduler%4Maintenance.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Time-Service%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Time-Service%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-UserSettingsBackup-Orchestrator%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-UserSettingsBackup-Orchestrator%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Wcmsvc%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Winlogon%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Winlogon%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WinRM%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WLAN-AutoConfig%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WLAN-AutoConfig%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WMI-Activity%4Operational.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WMI-Activity%4Operational.evtx'
access_error,C:\Windows\System32\winevt\Logs\OneApp_IGCC.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\OneApp_IGCC.evtx'
access_error,C:\Windows\System32\winevt\Logs\Realtek.evtx,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\winevt\\Logs\\Realtek.evtx'
access_error,C:\Windows\security\database\secedit.sdb,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\security\\database\\secedit.sdb'
access_error,C:\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb,0,hash,[Errno 13] Permission denied: 'C:\\Windows\\System32\\catroot2\\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\\catdb'
skipped_path,C:\$Recycle.Bin,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\$SysReset,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\.GamingRoot,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\AdobeGCData,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Config.Msi,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Documents and Settings,0,skip_reparse_point,reparse point skipped
skipped_path,C:\DumpStack.log.tmp,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\hiberfil.sys,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Intel\GfxCPLBatchFiles,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\IntelOptaneData,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\OneDriveTemp,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\pagefile.sys,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninst.exe,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninst.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\CN\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\CZ\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\DE\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\ES\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\FR\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\IT\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\JP\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\NL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\PL\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\RU\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Canon\MyPrinter\uninstrsc\US\uinstrsc.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\CanonBJ,0,skip_hidden_or_system,hidden/system path skipped
skipped_path,C:\Program Files\desktop.ini,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Git\dev\fd,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Git\dev\stderr,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Git\dev\stdin,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Git\dev\stdout,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Git\etc\mtab,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\HP\HP Officejet Pro 8610\Bin\HPDiscoPM7112.dll,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Control Surface.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Control Surface.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity Formula Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity Formula Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity Peak Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity Peak Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity X-Y Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity X-Y Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity X-Y-Z Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Controller\Fruity X-Y-Z Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Convolver.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Convolver.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Delay 2.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Delay 2.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Delay 3.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Delay 3.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Delay Bank.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Delay Bank.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Reeverb 2.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Delay reverb\Fruity Reeverb 2.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Distructor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Distructor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Blood Overdrive.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Blood Overdrive.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Fast Dist.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Fast Dist.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Soft Clipper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Soft Clipper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Squeeze.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity Squeeze.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity WaveShaper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Fruity WaveShaper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Hardcore.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Distortion\Hardcore.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Compressor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Compressor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Limiter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Limiter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Multiband Compressor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Multiband Compressor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Soft Clipper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Fruity Soft Clipper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Maximus.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Maximus.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 20\Data\Patches\Plugin database\Effects\Dynamics\Soundgoodizer.nfo,0,skip_hidden_or_system,hidden/system file skipped
